param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[2581],-0.581629,0.00082515,0.0436567,0.0437687,-0.654647,-0.581747,-0.513039,2844.4,2972.48,0.929996,1.00096,kr,c_B
log_lik[2582],-0.984058,0.00104022,0.0515973,0.0505188,-1.06936,-0.983444,-0.903005,2490.44,3016.52,0.814265,1.00189,kr,c_B
log_lik[2583],-0.288855,0.000751103,0.0411392,0.0406094,-0.358498,-0.287813,-0.222713,3021.21,3115.86,0.987806,1.00114,kr,c_B
log_lik[2584],1.26747,0.000424018,0.0237695,0.0238496,1.228,1.26763,1.30661,3165.72,2614.64,1.03505,1.00088,kr,c_B
log_lik[2585],0.424103,0.000482437,0.028829,0.0289852,0.376321,0.424219,0.471445,3613.98,3217.34,1.18162,1.0008,kr,c_B
log_lik[2586],0.371728,0.000570977,0.0340851,0.0331504,0.313864,0.37323,0.426449,3577.82,3185.99,1.16979,1.00044,kr,c_B
log_lik[2587],0.927366,0.000411472,0.0234842,0.0241467,0.889086,0.927486,0.965346,3311.11,3594.49,1.08259,1.00096,kr,c_B
log_lik[2588],1.52943,0.000455764,0.0258957,0.0264226,1.48665,1.52974,1.57185,3259.35,3294.69,1.06567,1.0001,kr,c_B
log_lik[2589],1.96301,0.000485083,0.0291463,0.0288138,1.91576,1.96278,2.011,3645.82,2828.83,1.19203,1.00021,kr,c_B
log_lik[2590],1.99137,0.00044995,0.0304791,0.031138,1.94205,1.99093,2.04123,4657.42,3166.26,1.52278,1.00119,kr,c_B
log_lik[2591],1.6968,0.00048111,0.0287095,0.0291401,1.64933,1.69715,1.7438,3618.28,3292.74,1.18302,1.00002,kr,c_B
log_lik[2592],1.23593,0.000597147,0.0276519,0.0286894,1.19025,1.23589,1.28063,2162.8,2052.73,0.707141,1.00007,kr,c_B
log_lik[2593],0.982514,0.000643464,0.028469,0.0292248,0.93535,0.982671,1.02757,1985.49,2126.68,0.649169,1.00086,kr,c_B
log_lik[2594],0.0559254,0.00053983,0.033105,0.0331672,-0.000201729,0.0562843,0.109631,3796.37,3375.0,1.24125,1.00017,kr,c_B
log_lik[2595],1.96761,0.00055111,0.027837,0.0282029,1.92202,1.96778,2.01406,2547.11,2629.56,0.832794,0.999694,kr,c_B
log_lik[2596],0.907284,0.000639883,0.0284651,0.0292169,0.860519,0.90783,0.952849,2005.13,2151.0,0.655592,1.00134,kr,c_B
